FACID,FACNAME,FAC_TYPE_CODE,FAC_FDR,LTC,CAPACITY,ADDRESS,CITY,ZIP,ZIP9,FACADMIN,CONTACT_EMAIL,CONTACT_FAX,CONTACT_PHONE_NUMBER,COUNTY_CODE,COUNTY_NAME,DISTRICT_NUMBER,DISTRICT_NAME,ISFACMAIN,LICENSE_NUMBER,BUSINESS_NAME,INITIAL_LICENSE_DATE,LICENSE_EFFECTIVE_DATE,LICENSE_EXPIRATION_DATE,ENTITY_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,LOCATION,OSHPD_ID,STREETNUM,STREETNAME,CCHLO_CODE,CCLHO_NAME,FIPS_COUNTY_CODE,TRAUMA_PED_CTR,TRAUMA_CTR
920000090,CASITAS CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,10626 BALBOA BLVD,GRANADA HILLS,91344,6329,"JOSHI, SONIA",MSMARYP27@YAHOO.COM,(818) 368-0525,(818) 368-2802,200,LOS ANGELES,92,LOS ANGELES NORTH,Y,920000069,"KF CASITAS, LLC",11-May-70,12-Nov-16,11-Nov-17,LIMITED LIABILITY COMPANY,34.26325,-118.501601,"(34.26325,-118.501601)",206190745,10626,BALBOA BLVD,19,LOS ANGELES,37,,
940000098,COURTYARD CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,59,1880 DAWSON AVE,SIGNAL HILL,90755,5913,,AJAVIER@COURTYARDCARECENTER.COM,(562) 494-5188,(562) 494-5188,200,LOS ANGELES,94,LOS ANGELES EAST,Y,940000159,"S.C.C.H., INC.",21-Jan-55,26-May-17,25-May-18,PROFIT CORP,33.7913,-118.165161,"(33.7913,-118.165161)",206190751,1880,DAWSON AVE,19,LOS ANGELES,37,,
920000074,PROVIDENCE ST. ELIZABETH CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,52,10425 MAGNOLIA BLVD,NORTH HOLLYWOOD,91601,4109,"SILVERSTEIN, NEIL",NEILSILVERSTEIN@PROVIDENCE.ORG,(818) 980-6349,(818) 980-3872,200,LOS ANGELES,92,LOS ANGELES NORTH,Y,920000070,PROVIDENCE HEALTH SYSTEM - SOUTHERN CALFORNIA,4-Mar-59,1-Jun-17,31-May-18,NONPROFIT CORP,34.16518,-118.357871,"(34.16518,-118.357871)",206190752,10425,MAGNOLIA BLVD,19,LOS ANGELES,37,,
970000043,ST. JOHN OF GOD RETIREMENT AND CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,156,2468 S ST ANDREWS PL,LOS ANGELES,90018,2042,"COSICO, JOHN P",JOHN@STJOHNOFGODSENIORS.ORG,(323) 737-1452,(323) 731-0641,200,LOS ANGELES,91,LOS ANGELES WEST,Y,970000022,ST. JOHN OF GOD RETIREMENT AND CARE CENTER,1-Jan-46,1-Nov-17,31-Oct-18,NONPROFIT CORP,34.033052,-118.311256,"(34.033052,-118.311256)",206190755,2468,S ST ANDREWS PL,19,LOS ANGELES,37,,
940000079,PICO RIVERA HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,9140 VERNER ST,PICO RIVERA,90660,2741,"ESGUERRA, RUBIE LET E",FAC58ADMIN@HMSCAL.COM,(562) 949-5998,(562) 948-1963,200,LOS ANGELES,94,LOS ANGELES EAST,Y,940000281,"PICO RIVERA HEALTHCARE, INC.",6-Mar-64,1-May-17,30-Apr-18,PROFIT CORP,33.99825,-118.082781,"(33.99825,-118.082781)",206190761,9140,VERNER ST,19,LOS ANGELES,37,,
940000078,GREENFIELD CARE CENTER OF SOUTH GATE,SNF,SKILLED NURSING FACILITY,LTC,99,8455 STATE ST,SOUTH GATE,90280,2339,"HECHANOVA, RICO",SG8455@YAHOO.COM,(323) 564-4604,(323) 564-7761,200,LOS ANGELES,94,LOS ANGELES EAST,Y,940000160,"GREENFIELD CARE CENTER OF SOUTH GATE, LLC",6-Aug-70,16-Nov-16,15-Nov-17,LIMITED LIABILITY COMPANY,33.95903,-118.211911,"(33.95903,-118.211911)",206190764,8455,STATE ST,19,LOS ANGELES,37,,
950000088,CLARA BALDWIN STOCKER HOME,SNF,SKILLED NURSING FACILITY,LTC,48,527 S VALINDA AVE,WEST COVINA,91790,3008,"LAURA, QUALLS",CBSSNF@HOTMAIL.COM,(626) 962-7102,(626) 962-7151,200,LOS ANGELES,95,LOS ANGELES SAN GABRIEL,Y,950000004,TRUSTEES C.B. STOCKER HOME FOR WOMEN,6-Nov-63,1-Dec-16,30-Nov-17,NONPROFIT CORP,34.06521,-117.926351,"(34.06521,-117.926351)",206190765,527,S VALINDA AVE,19,LOS ANGELES,37,,
920000075,STUDIO CITY REHABILITATION CENTER,SNF,SKILLED NURSING FACILITY,LTC,181,11429 VENTURA BLVD,STUDIO CITY,91604,3143,"SHOUHED, HEATHER",STUDIOREHAB@YAHOO.COM,(818) 766-3404,(818) 766-9551,200,LOS ANGELES,92,LOS ANGELES NORTH,Y,920000071,STUDIO CITY CONVALESCENT HOSPITAL INC.,17-Oct-58,1-Nov-17,31-Oct-18,PROFIT CORP,34.14029,-118.379441,"(34.14029,-118.379441)",206190767,11429,VENTURA BLVD,19,LOS ANGELES,37,,
920000056,"PANORAMA MEADOWS NURSING CENTER, LP",SNF,SKILLED NURSING FACILITY,LTC,98,14857 ROSCOE BLVD,PANORAMA CITY,91402,4617,"GALECK, MARK",NONE@DHS.CA.GOV,(818) 894-8151,(818) 894-5707,200,LOS ANGELES,92,LOS ANGELES NORTH,Y,920000072,"PANORAMA MEADOWS NURSING CENTER, LP",20-Nov-69,1-Apr-17,31-Mar-18,PROFIT CORP,34.22203,-118.457141,"(34.22203,-118.457141)",206190770,14857,ROSCOE BLVD,19,LOS ANGELES,37,,
970000046,SUNRAY HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,3210 W PICO BLVD,LOS ANGELES,90019,3643,"WINTNER, DANIEL",VDESAI@CHMS.US,(323) 734-1825,(323) 734-2171,200,LOS ANGELES,91,LOS ANGELES WEST,Y,970000023,"KF SUNRAY, LLC",28-Nov-67,12-Nov-16,11-Nov-17,LIMITED LIABILITY COMPANY,34.0469,-118.312141,"(34.0469,-118.312141)",206190773,3210,W PICO BLVD,19,LOS ANGELES,37,,
910000332,COUNTRY VILLA NORTH CONVALESCENT CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,3233 W PICO BLVD,LOS ANGELES,90019,3640,"MCCLELLAN, ERIC",LICENSING@COUNTRYVILLAHEALTH.COM,(323) 734-1427,(323) 734-9122,200,LOS ANGELES,91,LOS ANGELES WEST,Y,910000152,RRT ENTERPRISES L.P.,9-Oct-64,7-Mar-17,6-Mar-18,PARTNERSHIP,34.04749,-118.313471,"(34.04749,-118.313471)",206190774,3233,W PICO BLVD,19,LOS ANGELES,37,,
950000105,SUNSET MANOR CONVALESCENT HOSPITAL,SNF,SKILLED NURSING FACILITY,LTC,81,2720 NEVADA AVE,EL MONTE,91733,2318,"PATEL, ROMYN",ADMIN.SS@MPOWERCOM.NET,(626) 443-1624,(626) 443-9425,200,LOS ANGELES,95,LOS ANGELES SAN GABRIEL,Y,950000099,GIBRALTAR CONVALESCENT HOSPITAL INC.,12-Sep-62,30-Apr-17,29-Apr-18,PROFIT CORP,34.06115,-118.036241,"(34.06115,-118.036241)",206190776,2720,NEVADA AVE,19,LOS ANGELES,37,,
940000026,LA PAZ GEROPSYCHIATRIC CENTER,SNF,SKILLED NURSING FACILITY,LTC,173,8835 VANS ST,PARAMOUNT,90723,4656,"WIDERYNKSI, RICHARD",JEAND2@TELECARECORP.COM,(562) 408-1120,(562) 633-5111,200,LOS ANGELES,94,LOS ANGELES EAST,Y,940000163,TELECARE CORPORATION,5-Nov-65,7-Nov-16,6-Nov-17,PROFIT CORP,33.89217,-118.143951,"(33.89217,-118.143951)",206190777,8835,VANS ST,19,LOS ANGELES,37,,
970000109,"MONTECITO HEIGHTS HEALTHCARE & WELLNESS CENTRE, LP.",SNF,SKILLED NURSING FACILITY,LTC,90,4585 N FIGUEROA ST,LOS ANGELES,90065,3026,"GHARIBIAN, LALA",ASYCAMORE@SKILLEDHEALTHCARE.COM,(323) 223-9568,(323) 223-3441,200,LOS ANGELES,94,LOS ANGELES EAST,Y,970000054,"MONTECITO HEIGHTS HEALTHCARE & WELLNESS CENTRE, LP",,23-Jun-17,22-Jun-18,PARTNERSHIP,34.098035,-118.205601,"(34.098035,-118.205601)",206190779,4585,N FIGUEROA ST,19,LOS ANGELES,37,,
920000067,TARZANA HEALTH AND REHABILITATION CENTER,SNF,SKILLED NURSING FACILITY,LTC,180,5650 RESEDA BLVD,TARZANA,91356,2230,"DONOHOE, MARK",MCKRUEGER@SAVASC.COM,(818) 343-7451,(818) 881-4261,200,LOS ANGELES,92,LOS ANGELES NORTH,Y,920000074,SSC TARZANA OPERATING COMPANY LP,16-Oct-69,1-Nov-16,31-Oct-17,PARTNERSHIP,34.17394,-118.535221,"(34.17394,-118.535221)",206190781,5650,RESEDA BLVD,19,LOS ANGELES,37,,
950000107,TEMPLE CITY HEALTHCARE,SNF,SKILLED NURSING FACILITY,LTC,59,5101 TYLER AVE,TEMPLE CITY,91780,3682,"JEN KIN, EDEN A",TCCONV@EARTHLINK.NET,(626) 443-1988,(626) 443-3028,200,LOS ANGELES,95,LOS ANGELES SAN GABRIEL,Y,950000101,"TEMPLE CITY HEALTHCARE, LLC",11-Jun-57,20-Sep-17,19-Sep-18,LIMITED LIABILITY COMPANY,34.098289,-118.025486,"(34.098289,-118.025486)",206190783,5101,TYLER AVE,19,LOS ANGELES,37,,
920000091,TOPANGA TERRACE,SNF,SKILLED NURSING FACILITY,LTC,112,22125 ROSCOE BLVD,CANOGA PARK,91304,3839,"HEVER, LEERON",CPACHOREK@HQMG.COM,(818) 883-9903,(818) 883-7292,200,LOS ANGELES,92,LOS ANGELES NORTH,Y,920000075,22125 ROSCOE CORP.,1-Aug-69,1-Nov-16,31-Oct-17,PROFIT CORP,34.219643,-118.609087,"(34.219643,-118.609087)",206190786,22125,ROSCOE BLVD,19,LOS ANGELES,37,,
950000033,CHINO VALLEY HEALTH CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,102,2351 S TOWNE AVE,POMONA,91766,6227,"ORQUIA, JUANITA",FAC38ADMIN@LONGWOODMGMT.COM,(909) 628-0517,(909) 628-1245,200,LOS ANGELES,95,LOS ANGELES SAN GABRIEL,Y,950000102,CHINO VALLEY REHABILITATION CENTER LLC,23-Jan-64,3-Nov-16,2-Nov-17,LIMITED LIABILITY COMPANY,34.02852,-117.740741,"(34.02852,-117.740741)",206190790,2351,S TOWNE AVE,19,LOS ANGELES,37,,
950000023,GARDEN VIEW POST-ACUTE REHABILITATION,SNF,SKILLED NURSING FACILITY,LTC,97,14475 GARDEN VIEW LN,BALDWIN PARK,91706,6000,"LEET, RYAN",GARDENVIEWCARECENTER@GMAIL.COM,(626) 962-2635,(626) 962-7095,200,LOS ANGELES,95,LOS ANGELES SAN GABRIEL,Y,950000103,B.P. CARE INC.,14-Feb-62,10-Apr-17,9-Apr-18,PROFIT CORP,34.06864,-117.960121,"(34.06864,-117.960121)",206190792,14475,GARDEN VIEW LN,19,LOS ANGELES,37,,
940000111,WINDSOR PALMS CARE CENTER OF ARTESIA,SNF,SKILLED NURSING FACILITY,LTC,296,11900 ARTESIA BLVD,ARTESIA,90701,4039,"RYAN, JOHN",JRYAN@WINDSORCARES.COM,(562) 860-7799,(562) 865-0271,200,LOS ANGELES,94,LOS ANGELES EAST,Y,940000166,"WINDSOR TWIN PALMS HEALTHCARE CENTER, LLC",1-Apr-57,26-Dec-16,25-Dec-17,LIMITED LIABILITY COMPANY,33.87244,-118.079651,"(33.87244,-118.079651)",206190795,11900,ARTESIA BLVD,19,LOS ANGELES,37,,
910000276,KEI-AI SOUTH BAY HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,98,15115 S VERMONT AVE,GARDENA,90247,4101,"HIYOSHIDA, HOWARD",,(310) 532-0001,(310) 532-0700,200,LOS ANGELES,91,LOS ANGELES WEST,Y,910000135,"AGVA, LLC",26-Jun-70,19-May-17,18-May-18,LIMITED LIABILITY COMPANY,33.894448,-118.292054,"(33.894448,-118.292054)",206190798,15115,S VERMONT AVE,19,LOS ANGELES,37,,
910000048,HERITAGE REHABILITATION CENTER,SNF,SKILLED NURSING FACILITY,LTC,161,21414 S VERMONT AVE,TORRANCE,90502,1935,"MARTINEZ, ROY",HERITAGE.REHAB.CTR@SBCGLOBAL.NET,(310) 320-1809,(310) 320-8714,200,LOS ANGELES,91,LOS ANGELES WEST,Y,910000115,"HERITAGE CARE, LLC",8-Nov-71,2-Nov-17,1-Nov-18,LIMITED LIABILITY COMPANY,33.83386,-118.289581,"(33.83386,-118.289581)",206190799,21414,S VERMONT AVE,19,LOS ANGELES,37,,
950000104,ROYAL GARDENS HEALTHCARE,SNF,SKILLED NURSING FACILITY,LTC,43,2339 W VALLEY BLVD,ALHAMBRA,91803,1931,"YU, ARMANDO",NONAVAIL@BLE.COM,(626) 289-6475,(626) 289-7809,200,LOS ANGELES,95,LOS ANGELES SAN GABRIEL,Y,950000104,"ROYAL GARDENS HEALTHCARE, LLC",,22-Jun-17,21-Dec-17,LIMITED LIABILITY COMPANY,34.07733,-118.149461,"(34.07733,-118.149461)",206190809,2339,W VALLEY BLVD,19,LOS ANGELES,37,,
920000057,VALLEY PALMS CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,13400 SHERMAN WAY,NORTH HOLLYWOOD,91605,4415,"MABUGAT, CECILE",VPADMINISTRATOR@TSWCENTERS.COM,(818) 982-4007,(818) 983-0103,200,LOS ANGELES,92,LOS ANGELES NORTH,Y,920000077,"13400 SHERMAN WAY, LLC",14-Jan-66,25-May-17,24-May-18,LIMITED LIABILITY COMPANY,34.20086,-118.425301,"(34.20086,-118.425301)",206190811,13400,SHERMAN WAY,19,LOS ANGELES,37,,
920000031,LA CRESCENTA HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,92,3050 MONTROSE AVE,LA CRESCENTA,91214,3619,"ISAYAN, SONA",NONE@DHS.CA.GOV,(818) 249-2386,(818) 957-0850,200,LOS ANGELES,92,LOS ANGELES NORTH,Y,920000078,"VERDUGO VISTA OPERATING COMPANY, LP",25-Jun-68,6-Apr-17,31-Oct-17,LIMITED LIABILITY COMPANY,34.21941,-118.246261,"(34.21941,-118.246261)",206190821,3050,MONTROSE AVE,19,LOS ANGELES,37,,
970000050,VERNON HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,1037 W VERNON AVE,LOS ANGELES,90037,2415,"RUBIN, NAFTALI",,(323) 446-7470,(323) 232-4895,200,LOS ANGELES,94,LOS ANGELES EAST,Y,970000025,"VERNON HEALTHCARE CENTER, LLC",17-Apr-64,1-Mar-17,28-Feb-18,LIMITED LIABILITY COMPANY,34.0037,-118.292955,"(34.0037,-118.292955)",206190823,1037,W VERNON AVE,19,LOS ANGELES,37,,
920000058,WINDSOR GARDENS HEALTHCARE CENTER OF THE VALLEY,SNF,SKILLED NURSING FACILITY,LTC,99,13000 VICTORY BLVD,NORTH HOLLYWOOD,91606,2926,"SILVERBERG, SHERRI",,818-985-6482,818-985-5990,200,LOS ANGELES,92,LOS ANGELES NORTH,Y,920000079,"13000 VICTORY BOULEVARD, LLC",10-Jun-68,14-Nov-16,13-Nov-17,LIMITED LIABILITY COMPANY,34.1863,-118.416511,"(34.1863,-118.416511)",206190824,13000,VICTORY BLVD,19,LOS ANGELES,37,,
940000025,VIEW HEIGHTS CONVALESCENT HOSPITAL,SNF,SKILLED NURSING FACILITY,LTC,163,12619 AVALON BLVD,LOS ANGELES,90061,2727,"JONES, JOHN",,(323) 754-1186,(323) 757-1881,200,LOS ANGELES,94,LOS ANGELES EAST,Y,940000171,AMADA ENTERPRISES INCORPORATED,21-Oct-71,20-Nov-16,19-Nov-17,PROFIT CORP,33.91825,-118.265911,"(33.91825,-118.265911)",206190825,12619,AVALON BLVD,19,LOS ANGELES,37,,
940000071,VILLA ELENA HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,98,13226 STUDEBAKER RD,NORWALK,90650,2532,"JAVIER, JOHN",PHCVILLA@AOL.COM,(562) 929-2185,(562) 868-0591,200,LOS ANGELES,94,LOS ANGELES EAST,Y,940000172,VILLA ELENA CONVALESCENT HOSPITAL INC.,28-Jan-69,30-Nov-16,29-Nov-17,PROFIT CORP,33.9109,-118.098481,"(33.9109,-118.098481)",206190828,13226,STUDEBAKER RD,19,LOS ANGELES,37,,
920000076,VALLEY MANOR,SNF,SKILLED NURSING FACILITY,LTC,72,6120 VINELAND AVE,NORTH HOLLYWOOD,91606,4914,"BERKOWITZ, JOSEPH",RRVMC1@AOL.COM,(818) 763-7635,(818) 763-6275,200,LOS ANGELES,92,LOS ANGELES NORTH,Y,920000080,GOLDEN CARE INC.,7-May-63,14-Nov-16,13-Nov-17,PROFIT CORP,34.18193,-118.369591,"(34.18193,-118.369591)",206190831,6120,VINELAND AVE,19,LOS ANGELES,37,,
970000103,VIRGIL REHABILITATION AND SKILLED NURSING CENTER,SNF,SKILLED NURSING FACILITY,LTC,124,975 N VIRGIL AVE,LOS ANGELES,90029,2944,"SOSING, VICTORIO",MENDELD@HOTMAIL.COM,(323) 665-2683,(323) 665-5793,200,LOS ANGELES,92,LOS ANGELES NORTH,Y,970000051,"ADVANCED SKILLED NURSING, INC.",,8-Nov-16,7-Nov-17,PROFIT CORP,34.08943,-118.287411,"(34.08943,-118.287411)",206190832,975,N VIRGIL AVE,19,LOS ANGELES,37,,
940000101,LONG BEACH POST ACUTE,SNF,SKILLED NURSING FACILITY,LTC,78,1201 WALNUT AVE,LONG BEACH,90813,3822,"MUNOZ, CARLO G",SKYLIGHTSND@AOL.COM,(562) 591-6218,(562)591-7621,200,LOS ANGELES,94,LOS ANGELES EAST,Y,940000173,"LONG BEACH POST ACUTE, LLC",1-Jan-62,23-Apr-17,22-Apr-18,LIMITED LIABILITY COMPANY,33.78169,-118.172581,"(33.78169,-118.172581)",206190845,1201,WALNUT AVE,62,LONG BEACH,37,,
970000052,ST. ANDREWS HEALTHCARE,SNF,SKILLED NURSING FACILITY,LTC,59,2300 W WASHINGTON BLVD,LOS ANGELES,90018,1445,"CHIVI, NATHANIEL",SAHC.ADMINISTRATOR@STANDREWSHEALTHCARE.COM,(323) 731-0616,(323) 731-0861,200,LOS ANGELES,91,LOS ANGELES WEST,Y,970000026,"WASHINGTON ENTERPRISES III, LLC",17-Oct-63,14-Mar-17,13-Mar-18,LIMITED LIABILITY COMPANY,34.0396,-118.311781,"(34.0396,-118.311781)",206190846,2300,W WASHINGTON BLVD,19,LOS ANGELES,37,,
970000054,WESTERN CONVALESCENT HOSPITAL,SNF,SKILLED NURSING FACILITY,LTC,129,2190 W ADAMS BLVD,LOS ANGELES,90018,2039,"CAMANAG, EMMA",FAC07ADMIN@LONGWOODMGMT.COM,(323) 735-7825,(323) 737-7778,200,LOS ANGELES,91,LOS ANGELES WEST,Y,970000027,"TZIPPY CARE, INC.",15-Jul-70,2-May-17,1-May-18,PROFIT CORP,34.03236,-118.314661,"(34.03236,-118.314661)",206190855,2190,W ADAMS BLVD,19,LOS ANGELES,37,,
950000039,ATHERTON BAPTIST HOME-SAM B. WEST,SNF,SKILLED NURSING FACILITY,LTC,99,214 S ATLANTIC BLVD,ALHAMBRA,91801,3257,"MONNIER, MARY",ATHERTON@ABH.ORG,(626) 576-0857,(626) 289-4178,200,LOS ANGELES,95,LOS ANGELES SAN GABRIEL,Y,950000105,"ATHERTON BAPTIST HOMES, INC.",3-Sep-57,7-Nov-16,6-Nov-17,NONPROFIT CORP,34.088732,-118.134554,"(34.088732,-118.134554)",206190858,214,S ATLANTIC BLVD,19,LOS ANGELES,37,,
910000091,"TORRANCE CARE CENTER WEST, INC.",SNF,SKILLED NURSING FACILITY,LTC,195,4333 TORRANCE BLVD,TORRANCE,90503,4401,"MAUGA, DONOVAN",,(310) 214-2841,(310) 370-4561,200,LOS ANGELES,91,LOS ANGELES WEST,Y,910000121,"TORRANCE CARE CENTER WEST, INC.",13-Aug-68,1-Nov-17,31-Oct-18,PARTNERSHIP,33.83853,-118.360051,"(33.83853,-118.360051)",206190861,4333,TORRANCE BLVD,19,LOS ANGELES,37,,
970000147,WESTLAKE CONVALESCENT HOSPITAL,SNF,SKILLED NURSING FACILITY,LTC,114,316 S WESTLAKE AVE,LOS ANGELES,90057,4500,"SAENZ, MICHAEL",RAMPREZ9@AOL.COM,(213) 484-9266,(213) 484-0510,200,LOS ANGELES,91,LOS ANGELES WEST,Y,970000073,"AJIT HEALTHCARE, INC.",6-Oct-70,16-Nov-16,15-Nov-17,PROFIT CORP,34.06179,-118.271341,"(34.06179,-118.271341)",206190868,316,S WESTLAKE AVE,19,LOS ANGELES,37,,
910000027,COUNTRY VILLA SOUTH CONVALESCENT CENTER,SNF,SKILLED NURSING FACILITY,LTC,87,3515 OVERLAND AVE,LOS ANGELES,90034,5521,"GARCIA, GERALDINE",LICENSING@COUNTRYVILLAHEALTH.COM,(310) 839-2834,(310) 839-5201,200,LOS ANGELES,91,LOS ANGELES WEST,Y,910000122,RRT ENTERPRISES L.P.,27-Aug-51,1-Nov-17,31-Oct-18,PARTNERSHIP,34.024567,-118.411524,"(34.024567,-118.411524)",206190871,3515,OVERLAND AVE,19,LOS ANGELES,37,,
940000017,DOWNEY CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,13007 PARAMOUNT BLVD,DOWNEY,90242,4329,,JHUREN@COVENANTCARE.COM,(562) 923-3503,(562) 923-9301,200,LOS ANGELES,94,LOS ANGELES EAST,Y,940000176,"COVENANT CARE ORANGE, INC.",28-Jun-65,28-May-17,27-May-18,PROFIT CORP,33.91838,-118.156841,"(33.91838,-118.156841)",206190874,13007,PARAMOUNT BLVD,19,LOS ANGELES,37,,
910000028,COUNTRY VILLA WESTWOOD CONVALESCENT CENTER,SNF,SKILLED NURSING FACILITY,LTC,93,12121 SANTA MONICA BLVD,LOS ANGELES,90025,2515,"FLORIN, LOUIS",LICENSING@COUNTRYVILLAHEALTH.COM,(310) 207-9311,(310) 826-0821,200,LOS ANGELES,91,LOS ANGELES WEST,Y,910000123,"COUNTRY VILLA WESTWOOD, PARTNERSHIP",8-Jul-66,5-Nov-16,4-Nov-17,PARTNERSHIP,34.04045,-118.464181,"(34.04045,-118.464181)",206190875,12121,SANTA MONICA BLVD,19,LOS ANGELES,37,,
950000006,FIDELITY HEALTH CARE,SNF,SKILLED NURSING FACILITY,LTC,90,11210 LOWER AZUSA RD,EL MONTE,91731,1412,"LARA, SUSAN",JUANITAORQUIA@YAHOO.COM,(626) 350-3006,(626) 442-6863,200,LOS ANGELES,95,LOS ANGELES SAN GABRIEL,Y,950000107,MID-WILSHIRE HEALTH CARE CENTER,23-Mar-70,31-May-17,30-May-18,PROFIT CORP,34.09119,-118.022701,"(34.09119,-118.022701)",206190879,11210,LOWER AZUSA RD,19,LOS ANGELES,37,,
940000107,LONG BEACH CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,163,2615 GRAND AVE,LONG BEACH,90815,1708,"SIREGAR, CHRISTOPHER",GDUTILE@YAHOO.COM,(562) 426-5269,(562) 426-6141,200,LOS ANGELES,94,LOS ANGELES EAST,Y,940000177,"LONG BEACH CARE CENTER, INC.",8-Jun-70,17-Nov-16,16-Nov-17,PROFIT CORP,33.80569,-118.147281,"(33.80569,-118.147281)",206190884,2615,GRAND AVE,62,LONG BEACH,37,,
910000334,WINDSOR GARDENS CONVALESCENT HOSPITAL,SNF,SKILLED NURSING FACILITY,LTC,98,915 CRENSHAW BLVD,LOS ANGELES,90019,1938,"ALYESHMERNI, NATHAN",NALYESH@WINDSORCARES.COM,(323) 939-6753,(323) 937-5466,200,LOS ANGELES,91,LOS ANGELES WEST,Y,910000153,"WINDSOR GARDENS CONVALESCENT HOSPITAL, INC.",26-May-70,15-Jun-17,14-Jun-18,PROFIT CORP,34.05598,-118.322651,"(34.05598,-118.322651)",206190885,915,CRENSHAW BLVD,19,LOS ANGELES,37,,
970000105,WINDSOR MANOR,SNF,SKILLED NURSING FACILITY,LTC,28,1230 E WINDSOR RD,GLENDALE,91205,2656,"BEARCE, GREGORY D",MICHAELWALPER@SCPHS.COM,(818) 240-3887,(818) 244-7219,200,LOS ANGELES,92,LOS ANGELES NORTH,Y,970000052,SOUTHERN CALIFORNIA PRESBYTERIAN HOMES,11-Jul-55,1-Dec-16,30-Nov-17,NONPROFIT CORP,34.13673,-118.238441,"(34.13673,-118.238441)",206190888,1230,E WINDSOR RD,19,LOS ANGELES,37,,
940000112,WOODRUFF CONVALESCENT CENTER,SNF,SKILLED NURSING FACILITY,LTC,140,17836 WOODRUFF AVE,BELLFLOWER,90706,7029,"PINERO, PAUL",WCONVALESCENT@AOL.COM,(562) 867-5918,(562) 925-8457,200,LOS ANGELES,94,LOS ANGELES EAST,Y,940000180,"ESTRELLA, INC.",1-Nov-69,28-May-17,27-May-18,PROFIT CORP,33.86999,-118.116421,"(33.86999,-118.116421)",206190892,17836,WOODRUFF AVE,19,LOS ANGELES,37,,
950000092,WOODS HEALTH SERVICES,SNF,SKILLED NURSING FACILITY,LTC,74,2600 A ST,LA VERNE,91750,4303,"FAHEY, SANDRA J",MNEELEY@LIVINGATHILLCREST.ORG,(909) 392-4112,(909) 593-4917,200,LOS ANGELES,95,LOS ANGELES SAN GABRIEL,Y,950000005,BRETHREN HILLCREST HOMES,29-May-69,30-Nov-16,29-Nov-17,NONPROFIT CORP,34.10472,-117.774081,"(34.10472,-117.774081)",206190894,2600,A ST,19,LOS ANGELES,37,,
970000107,YORK HEALTHCARE & WELLNESS CENTRE,SNF,SKILLED NURSING FACILITY,LTC,107,6071 YORK BLVD,LOS ANGELES,90042,3503,"SARMAZIAN, STEPAN",ANJITALY@AOL.COM,(323) 254-7580,(323) 254-3407,200,LOS ANGELES,94,LOS ANGELES EAST,Y,970000053,"YORK HEALTHCARE & WELLNESS CENTRE, LP",1-Feb-67,25-Sep-17,24-Sep-18,PARTNERSHIP,34.11798,-118.186831,"(34.11798,-118.186831)",206190896,6071,YORK BLVD,19,LOS ANGELES,37,,
920000009,MACLAY HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,141,12831 MACLAY ST,SYLMAR,91342,4934,"DE KRUIF, LORI",MACLAY029@AOL.COM,(818) 837-9569,(818) 361-4455,200,LOS ANGELES,92,LOS ANGELES NORTH,Y,920000084,"MACLAY HEALTHCARE, LLC",11-Feb-75,6-May-17,5-May-18,LIMITED LIABILITY COMPANY,34.30514,-118.413181,"(34.30514,-118.413181)",206190910,12831,MACLAY ST,19,LOS ANGELES,37,,
910000054,LITTLE SISTERS OF THE POOR,SNF,SKILLED NURSING FACILITY,LTC,27,2100 S WESTERN AVE,SAN PEDRO,90732,4331,,ADLSPPD@ATTGLOBAL.NET,(310) 548-4504,(310) 548-0625,200,LOS ANGELES,91,LOS ANGELES WEST,Y,910000126,LITTLE SISTERS OF THE POOR,7-Aug-79,1-Nov-16,31-Oct-17,NONPROFIT CORP,33.72455,-118.310711,"(33.72455,-118.310711)",206190947,2100,S WESTERN AVE,19,LOS ANGELES,37,,
970000079,SAKURA INTERMEDIATE CARE FACILITY,ICF,INTERMEDIATE CARE FACILITY,LTC,90,325 S BOYLE AVE,LOS ANGELES,90033,3812,"ITO, BEVERLY J",BITO@KEIRO.ORG,(323) 263-2721,,200,LOS ANGELES,94,LOS ANGELES EAST,Y,970000039,"AICF, LLC",,10-Jun-17,9-Jun-18,LIMITED LIABILITY COMPANY,34.04399,-118.220521,"(34.04399,-118.220521)",206190971,325,S BOYLE AVE,19,LOS ANGELES,37,,
